Employee ID,age,gender,department,department_code,JobTitle,job_level,Education,MonthlyIncome,monthly_rate,hourly_rate,daily_rate,years_at_company,years_in_role,years_since_promotion,satisfaction_score,environment_satisfaction,Attrition,OverTime,distance_from_home,training_hours_last_year,num_companies_worked,manager_rating,work_life_balance,last_promotion_date
2257,33,Female,Finance,FIN-05,Auditor,3,Master's,8051,9066,45,368,14,0,0,4 - Very High,4,No,Yes,10.0,24.0,0,5.0,High,05/04/2024
2258,33,Female,Engineering,ENG-02,ML Engineer,4,Bachelor's,12941,16825,74,597,4,2,2,3 - High,4,No,No,20.0,15.0,0,5.0,Very High,12/05/2022
2259,40,Male,Engineering,ENG-02,Software Engineer,1,High School,6301,7800,36,294,12,8,8,4 - Very High,3,No,No,5.0,14.0,3,4.0,High,2016-06-25
2260,25,Male,Engineering,ENG-02,DevOps Engineer,1,High School,5568,7583,32,258,0,0,0,4 - Very High,4,No,No,12.0,26.0,0,4.0,High,02/04/2025
2261,44,Male,Marketing,MKT-04,Digital Marketing Lead,1,Bachelor's,5687,6567,33,264,10,1,1,3 - High,1,No,No,15.0,19.0,0,3.0,Very High,2023-11-02
2262,28,Non-Binary,Marketing,MKT-04,Brand Manager,1,Master's,4883,6146,28,225,7,2,0,3 - High,3,No,No,12.0,33.0,0,,Very High,05/16/2024
2263,35,Female,Sales,SAL-03,Sales Rep,3,Master's,8017,10118,46,363,6,5,5,3 - High,2,Yes,No,8.0,28.0,1,3.0,Very High,2019-05-02
2264,34,Female,Engineering,ENG-02,QA Engineer,2,PhD,6871,8135,40,320,3,0,0,4 - Very High,4,No,No,11.0,36.0,1,3.0,Very High,2024-07-13
2265,33,Female,Engineering,ENG-02,DevOps Engineer,1,Master's,6123,8113,34,272,5,3,3,3 - High,4,No,No,10.0,26.0,0,3.0,High,2021-12-03
2266,43,Female,Operations,OPS-06,Facilities Manager,1,Bachelor's,4866,6064,28,221,18,12,3,3 - High,3,No,No,10.0,6.0,0,5.0,High,2021-08-05
2267,49,Female,Engineering,ENG-02,Senior Engineer,2,PhD,10794,12753,64,511,16,2,0,3 - High,1,No,Yes,5.0,43.0,0,3.0,Medium,2024-04-07
2268,45,Male,Operations,OPS-06,Process Engineer,1,Master's,4547,5453,26,211,9,7,2,4 - Very High,3,Yes,No,3.0,26.0,0,4.0,High,06/25/2022
2269,28,Female,Engineering,ENG-02,DevOps Engineer,4,Master's,10007,13682,57,462,0,0,0,4 - Very High,3,No,No,11.0,29.0,0,4.0,Very High,2025-04-29
2270,37,Non-Binary,Finance,FIN-05,Controller,1,High School,5706,6964,33,264,6,5,5,4 - Very High,4,No,No,9.0,18.0,0,3.0,Very High,07/02/2019
2271,37,Male,Sales,SAL-03,Sales Director,3,Bachelor's,8366,11147,49,402,1,1,0,3 - High,3,No,Yes,9.0,30.0,4,3.0,Low,09/27/2024
2272,28,Male,Sales,SAL-03,Regional Sales Lead,3,High School,8626,11404,49,392,7,4,0,4 - Very High,3,No,No,5.0,16.0,0,3.0,Medium,2024-09-14
2273,22,Male,Operations,OPS-06,Operations Analyst,2,Bachelor's,5438,6056,31,243,4,3,3,2 - Medium,3,No,No,6.0,33.0,0,5.0,High,2021-06-05
2274,37,Male,Engineering,ENG-02,Senior Engineer,2,Bachelor's,8724,11634,49,399,9,4,3,4 - Very High,2,No,No,9.0,28.0,3,4.0,Very High,2021-11-24
2275,59,Female,Operations,OPS-06,Facilities Manager,1,Bachelor's,5258,6463,30,247,27,6,0,3 - High,4,No,No,8.0,23.0,0,3.0,Very High,2024-11-13
2276,33,Male,Sales,SAL-03,Sales Director,4,High School,10543,11498,61,479,5,2,2,4 - Very High,4,No,No,8.0,43.0,1,4.0,Very High,2022-12-30
2277,32,Female,Sales,SAL-03,Sales Director,2,Bachelor's,7112,9355,40,320,1,1,0,2 - Medium,3,No,Yes,7.0,24.0,1,2.0,High,2024-01-06
2278,33,Male,Sales,SAL-03,Sales Manager,1,Bachelor's,5675,6840,33,264,3,0,0,3 - High,2,No,No,4.0,25.0,1,1.0,High,2024-09-07
2279,35,Female,Sales,SAL-03,Sales Director,4,Bachelor's,10123,13437,59,480,0,0,0,3 - High,2,No,No,11.0,32.0,1,3.0,Very High,2024-09-08
2280,35,Male,Sales,SAL-03,Sales Rep,2,Bachelor's,5294,6988,31,251,2,1,1,3 - High,4,Yes,Yes,6.0,37.0,3,3.0,High,2023-12-28
2281,60,Male,Engineering,ENG-02,Software Engineer,3,High School,9844,13302,58,462,23,20,15,2 - Medium,3,No,No,10.0,25.0,3,2.0,Very High,2009-11-26
2282,43,Male,Operations,OPS-06,Facilities Manager,2,High School,5555,7323,33,262,9,8,7,3 - High,3,No,No,9.0,12.0,1,3.0,High,2017-09-30
2283,23,Female,Operations,OPS-06,Process Engineer,1,PhD,5140,7237,30,246,0,0,0,3 - High,3,No,No,6.0,13.0,1,4.0,Very High,2024-06-30
2284,26,Female,Engineering,ENG-02,Senior Engineer,3,Bachelor's,10136,12247,59,480,7,6,5,3 - High,3,No,No,7.0,32.0,0,4.0,Very High,2019-05-30
2285,47,Male,Operations,OPS-06,Operations Manager,1,Bachelor's,5454,7139,31,245,15,3,2,4 - Very High,3,No,No,4.0,20.0,1,4.0,Very High,2022-01-04
2286,32,Male,Operations,OPS-06,Operations Analyst,1,High School,3648,4893,21,173,9,5,2,2 - Medium,4,No,Yes,16.0,27.0,2,3.0,Low,02/26/2022
2287,40,Female,Operations,OPS-06,Facilities Manager,3,Master's,7503,9528,44,347,2,0,0,4 - Very High,3,No,No,17.0,31.0,1,4.0,Very High,2024-01-02
2288,51,Male,Finance,FIN-05,Senior Accountant,3,Bachelor's,9123,10822,52,410,18,16,4,3 - High,3,No,No,10.0,25.0,0,3.0,High,2020-11-12
2289,40,Male,Marketing,MKT-04,Digital Marketing Lead,4,Bachelor's,10855,13968,61,484,4,2,2,4 - Very High,4,No,No,8.0,42.0,0,3.0,Very High,2022-02-04
2290,31,Male,Human Resources,HR-01,HR Analyst,3,Bachelor's,7160,8201,41,337,5,4,4,4 - Very High,3,No,No,3.0,27.0,0,4.0,Very High,2020-04-01
2291,31,Male,Operations,OPS-06,Supply Chain Analyst,1,Bachelor's,4232,5167,24,195,5,2,0,3 - High,3,No,No,11.0,27.0,0,3.0,High,2024-05-15
2292,50,Male,Operations,OPS-06,Supply Chain Analyst,1,Bachelor's,4775,5973,28,225,11,6,6,2 - Medium,3,No,No,6.0,20.0,2,3.0,Medium,2018-05-05
2293,31,Female,Engineering,ENG-02,Data Engineer,4,Master's,11457,13512,65,516,5,0,0,2 - Medium,3,No,No,5.0,22.0,0,4.0,Very High,2024-09-27
2294,28,Female,Engineering,ENG-02,Software Engineer,2,Bachelor's,6871,8810,40,318,0,0,0,4 - Very High,3,No,No,8.0,25.0,2,4.0,Very High,2024-11-28
2295,49,Male,Engineering,ENG-02,QA Engineer,1,High School,5803,7212,33,262,18,15,11,3 - High,4,No,No,5.0,26.0,0,3.0,Very High,11/14/2013
2296,23,Female,Engineering,ENG-02,Data Engineer,1,Master's,5844,7471,33,270,5,3,1,3 - High,4,No,No,11.0,11.0,0,4.0,Very High,07/17/2023
2297,43,Male,Marketing,MKT-04,Marketing Manager,3,Master's,9969,12732,56,451,16,8,7,4 - Very High,3,No,No,6.0,39.0,1,4.0,Very High,10/22/2017
2298,21,Male,Engineering,ENG-02,Staff Engineer,4,PhD,11707,13199,66,544,0,0,0,3 - High,2,Yes,Yes,18.0,29.0,0,4.0,High,06/11/2024
2299,36,Male,Engineering,ENG-02,Backend Developer,1,Master's,5572,7556,32,254,1,1,1,2 - Medium,2,No,Yes,9.0,11.0,1,,Very High,01/09/2024
2300,59,Non-Binary,Engineering,ENG-02,Senior Engineer,2,Master's,9053,10814,54,425,22,22,9,4 - Very High,4,No,No,5.0,22.0,0,4.0,High,2015-02-09
2301,30,Male,Operations,OPS-06,Process Engineer,2,Bachelor's,6296,7311,37,303,5,1,0,4 - Very High,3,No,No,30.0,29.0,0,5.0,High,2024-09-18
2302,51,Female,Sales,SAL-03,Senior Sales Rep,2,High School,5606,7618,32,253,18,1,0,3 - High,3,No,No,8.0,24.0,0,3.0,Medium,2024-06-27
2303,34,Female,Finance,FIN-05,Finance Manager,2,Master's,7840,9914,46,365,12,3,1,4 - Very High,3,No,No,4.0,29.0,1,4.0,Very High,2023-11-01
2304,49,Female,Engineering,ENG-02,Frontend Developer,1,Master's,7725,8851,46,374,23,3,2,4 - Very High,4,No,No,5.0,30.0,0,5.0,High,01/17/2022
2305,29,Male,Sales,SAL-03,Business Development Rep,1,High School,4549,6271,26,205,0,0,0,2 - Medium,3,Yes,Yes,8.0,27.0,3,2.0,High,2024-09-26
2306,24,Female,Operations,OPS-06,Process Engineer,2,Bachelor's,6478,7768,37,291,6,6,5,2 - Medium,2,No,No,6.0,18.0,0,3.0,High,2019-11-19
2307,32,Female,Engineering,ENG-02,Senior Engineer,4,Bachelor's,10083,13498,59,476,2,0,0,2 - Medium,2,Yes,Yes,11.0,35.0,1,2.0,High,2024-06-26
2308,39,Female,Engineering,ENG-02,Backend Developer,3,Master's,10838,13580,61,486,11,1,1,2 - Medium,3,No,No,6.0,29.0,0,2.0,High,2023-04-28
2309,50,Female,Finance,FIN-05,Tax Specialist,4,Master's,10565,12182,61,501,18,7,0,2 - Medium,4,No,No,11.0,28.0,3,2.0,Very High,2024-11-10
2310,41,Male,Sales,SAL-03,Sales Director,5,Bachelor's,12051,15152,71,572,2,1,0,3 - High,2,Yes,No,5.0,30.0,0,3.0,High,
2311,21,Male,Engineering,ENG-02,Software Engineer,4,High School,8062,10712,46,367,0,0,0,4 - Very High,2,No,No,9.0,33.0,0,4.0,High,2024-05-30
2312,31,Female,Sales,SAL-03,Business Development Rep,1,High School,4264,5058,24,193,7,1,0,4 - Very High,4,No,No,8.0,32.0,3,4.0,Very High,2025-01-01
2313,31,Female,Sales,SAL-03,Sales Manager,3,Master's,8364,10908,49,385,4,1,1,3 - High,2,No,No,11.0,39.0,3,4.0,Very High,2023-09-15
2314,47,Female,Operations,OPS-06,Operations Manager,2,Bachelor's,6307,8445,36,284,8,5,0,3 - High,4,No,No,6.0,20.0,2,3.0,Very High,2024-02-29
2315,39,Male,Sales,SAL-03,Business Development Rep,2,High School,5992,7208,34,272,12,12,10,3 - High,2,No,No,14.0,13.0,0,4.0,Very High,10/17/2014
2316,37,Male,Finance,FIN-05,Finance Manager,1,Bachelor's,5062,6576,29,230,0,0,0,4 - Very High,4,No,No,6.0,26.0,4,3.0,High,11/30/2024
2317,32,Male,Marketing,MKT-04,Marketing Analyst,2,Bachelor's,5077,5926,30,243,5,0,0,3 - High,4,No,No,3.0,34.0,0,1.0,High,
2318,35,Male,Engineering,ENG-02,Engineering Manager,5,Bachelor's,15768,21258,91,730,9,2,0,4 - Very High,3,Yes,Yes,5.0,31.0,0,4.0,High,2024-06-29
2319,33,Male,Operations,OPS-06,Supply Chain Analyst,3,Master's,7618,9424,45,370,4,0,0,3 - High,3,No,No,3.0,21.0,0,3.0,High,2024-02-08
2320,42,Male,Finance,FIN-05,Tax Specialist,3,Bachelor's,9291,11112,53,417,15,3,3,4 - Very High,4,No,No,6.0,28.0,1,3.0,High,2021-12-16
2321,33,Non-Binary,Marketing,MKT-04,Content Strategist,3,Bachelor's,6572,8411,38,305,4,0,0,3 - High,4,No,No,14.0,31.0,1,3.0,High,02/20/2024
2322,26,Female,Engineering,ENG-02,ML Engineer,4,Master's,11565,13132,66,529,1,1,1,4 - Very High,3,No,No,10.0,44.0,1,4.0,Very High,2023-06-21
2323,35,Male,Marketing,MKT-04,SEO Specialist,1,High School,4424,5131,25,203,12,11,2,3 - High,3,No,Yes,4.0,21.0,2,4.0,High,04/13/2022
2324,30,Female,Operations,OPS-06,Process Engineer,1,Master's,5149,6746,31,252,2,0,0,2 - Medium,2,No,Yes,21.0,19.0,1,5.0,Very High,2024-10-22
2325,26,Male,Sales,SAL-03,Sales Rep,2,Bachelor's,5628,7431,33,270,1,0,0,2 - Medium,2,Yes,Yes,12.0,33.0,0,1.0,High,2024-05-01
2326,28,Male,Sales,SAL-03,Account Executive,3,High School,7979,10305,45,368,3,3,2,3 - High,4,No,No,18.0,27.0,2,3.0,High,2022-01-30
2327,28,Male,Marketing,MKT-04,Marketing Analyst,3,High School,5690,6787,33,268,7,0,0,4 - Very High,2,No,No,9.0,28.0,0,4.0,Very High,2024-08-11
2328,34,Female,Operations,OPS-06,Operations Analyst,1,Master's,4746,6388,28,228,2,1,0,3 - High,3,No,No,19.0,21.0,1,3.0,High,2024-05-19
2329,33,Female,Marketing,MKT-04,Digital Marketing Lead,1,Master's,5676,6919,33,261,6,5,1,2 - Medium,1,No,No,6.0,17.0,2,2.0,Very High,2023-09-06
2330,33,Female,Engineering,ENG-02,DevOps Engineer,4,High School,10159,12729,58,477,9,7,0,3 - High,3,No,No,19.0,30.0,1,,High,09/24/2024
2331,30,Female,Engineering,ENG-02,Senior Engineer,4,Bachelor's,10683,14037,62,487,1,1,1,3 - High,3,No,No,5.0,30.0,3,,Very High,2023-12-30
2332,22,Female,Sales,SAL-03,Business Development Rep,2,Bachelor's,6344,7773,38,304,2,1,1,4 - Very High,3,No,No,3.0,6.0,0,3.0,Very High,2023-01-14
2333,33,Female,Operations,OPS-06,Logistics Coordinator,3,Bachelor's,7142,9160,41,322,9,3,1,2 - Medium,3,No,Yes,8.0,8.0,0,1.0,Medium,2023-02-02
2334,33,Male,Sales,SAL-03,Sales Manager,2,High School,6788,8809,40,326,9,5,5,2 - Medium,3,No,No,16.0,14.0,2,3.0,High,2019-03-02
2335,33,Male,Finance,FIN-05,Auditor,1,Bachelor's,4528,6143,26,210,2,0,0,1 - Low,2,Yes,Yes,14.0,38.0,0,3.0,Medium,12/21/2024
2336,21,Female,Marketing,MKT-04,SEO Specialist,1,Master's,4201,5671,24,194,2,2,0,3 - High,3,No,No,16.0,42.0,1,2.0,High,2024-03-15
2337,55,Female,Engineering,ENG-02,Software Engineer,2,Bachelor's,8484,10595,48,395,23,12,8,4 - Very High,3,No,No,20.0,29.0,0,4.0,Very High,02/12/2016
2338,32,Male,Marketing,MKT-04,Marketing Analyst,1,Master's,4400,5387,26,207,2,1,0,4 - Very High,4,No,No,,14.0,2,4.0,Very High,2025-01-01
2339,37,Female,Engineering,ENG-02,Engineering Manager,1,Master's,6376,8186,37,292,1,1,1,4 - Very High,4,No,No,6.0,9.0,2,4.0,Very High,2024-04-20
2340,37,Female,Operations,OPS-06,Operations Analyst,1,Bachelor's,4816,6212,27,216,7,5,2,3 - High,4,Yes,No,5.0,23.0,0,,Very High,10/31/2022
2341,34,Non-Binary,Finance,FIN-05,Financial Analyst,1,Bachelor's,4791,6431,28,223,6,3,0,3 - High,2,No,No,20.0,12.0,0,3.0,High,2024-09-29
2342,24,Non-Binary,Sales,SAL-03,Account Executive,1,Master's,6589,7630,39,307,6,5,1,4 - Very High,2,No,No,8.0,37.0,0,4.0,Very High,08/14/2023
2343,38,Male,Human Resources,HR-01,Benefits Specialist,1,Master's,4688,5582,26,210,1,0,0,3 - High,3,No,No,6.0,32.0,2,4.0,High,2024-09-07
2344,41,Female,Operations,OPS-06,Process Engineer,2,Master's,6474,7785,38,302,12,6,6,3 - High,3,Yes,No,9.0,28.0,0,3.0,High,2018-10-06
2345,33,Female,Marketing,MKT-04,Growth Analyst,3,Bachelor's,6881,9480,40,325,9,9,1,4 - Very High,3,No,No,6.0,14.0,2,,Very High,2023-10-11
2346,42,Male,Operations,OPS-06,Logistics Coordinator,1,High School,4237,5149,24,190,12,9,8,3 - High,3,No,No,19.0,26.0,0,4.0,High,2016-02-18
2347,41,Male,Sales,SAL-03,Business Development Rep,1,PhD,6106,8241,34,277,11,9,7,2 - Medium,3,No,No,21.0,33.0,0,3.0,Medium,07/18/2017
2348,25,Male,Engineering,ENG-02,Backend Developer,3,Master's,7943,9095,45,354,2,1,1,2 - Medium,2,No,No,11.0,42.0,0,,High,2023-06-06
2349,36,Female,Sales,SAL-03,Business Development Rep,1,Bachelor's,5070,6131,29,235,7,0,0,2 - Medium,2,No,No,5.0,37.0,0,2.0,High,2024-02-12
2350,35,Female,Engineering,ENG-02,ML Engineer,3,High School,7980,10455,45,361,2,1,1,4 - Very High,4,No,No,3.0,22.0,3,4.0,Very High,2023-07-14
2351,26,Male,Sales,SAL-03,Sales Rep,3,PhD,7746,9948,44,358,1,1,1,4 - Very High,4,No,Yes,5.0,25.0,2,3.0,Medium,2023-06-26
2352,29,Non-Binary,Operations,OPS-06,Process Engineer,3,Master's,8870,10104,50,405,7,6,0,1 - Low,4,No,No,12.0,22.0,0,2.0,Medium,08/13/2024
2353,43,Female,Operations,OPS-06,Logistics Coordinator,2,Bachelor's,4855,5943,28,225,9,3,0,3 - High,3,No,No,9.0,40.0,1,3.0,Very High,2024-02-24
2354,31,Female,Finance,FIN-05,Financial Analyst,1,Bachelor's,4886,6532,29,237,5,1,1,4 - Very High,3,No,No,7.0,37.0,2,5.0,Very High,02/15/2023
2355,35,Female,Marketing,MKT-04,Digital Marketing Lead,4,Master's,10579,14486,61,493,8,7,7,2 - Medium,4,No,No,11.0,28.0,0,2.0,Very High,2017-05-10
2356,35,Male,Sales,SAL-03,Account Executive,2,Bachelor's,5736,7083,32,262,3,2,0,4 - Very High,3,No,No,4.0,28.0,2,4.0,Very High,05/19/2024
2357,29,Male,Marketing,MKT-04,Marketing Manager,2,Bachelor's,5744,6661,33,269,4,3,0,3 - High,3,No,Yes,4.0,40.0,0,3.0,Medium,2024-04-15
2358,34,Female,Engineering,ENG-02,Staff Engineer,2,Bachelor's,6718,7944,39,318,0,0,0,4 - Very High,4,No,No,25.0,17.0,1,,High,2025-02-15
2359,33,Male,Sales,SAL-03,Business Development Rep,2,Master's,6438,8626,37,304,4,0,0,2 - Medium,2,No,Yes,5.0,16.0,1,4.0,Medium,11/22/2024
2360,26,Male,Engineering,ENG-02,Frontend Developer,3,Bachelor's,7731,9454,45,371,0,0,0,3 - High,2,No,Yes,19.0,28.0,0,4.0,Very High,07/22/2024
2361,48,Female,Sales,SAL-03,Sales Manager,4,Bachelor's,10478,12450,60,472,9,0,0,3 - High,4,No,No,9.0,34.0,3,3.0,Very High,02/20/2024
2362,38,Female,Operations,OPS-06,Operations Analyst,2,High School,4948,6613,29,232,4,1,0,4 - Very High,3,No,No,4.0,19.0,2,5.0,Very High,2024-04-24
2363,25,Male,Sales,SAL-03,Account Executive,5,Master's,12793,15057,76,597,5,5,1,4 - Very High,3,No,No,8.0,30.0,0,4.0,Very High,2023-02-23
2364,27,Male,Finance,FIN-05,Tax Specialist,1,Master's,5059,6431,29,231,5,1,1,4 - Very High,4,No,Yes,7.0,33.0,0,5.0,Very High,2023-11-29
2365,52,Non-Binary,Sales,SAL-03,Regional Sales Lead,2,High School,7270,10040,43,338,14,6,1,2 - Medium,2,No,yes,8.0,28.0,2,2.0,Medium,03/02/2023
2366,45,Male,Operations,OPS-06,Logistics Coordinator,2,Master's,5727,7670,33,266,16,2,2,3 - High,3,No,No,4.0,15.0,2,3.0,High,07/25/2022
2367,31,Non-Binary,Finance,FIN-05,Tax Specialist,2,High School,5823,7363,33,270,0,0,0,2 - Medium,4,No,No,5.0,20.0,1,4.0,High,2025-01-25
2368,27,Female,Marketing,MKT-04,Content Strategist,5,Bachelor's,10195,12144,59,475,1,0,0,2 - Medium,2,Yes,No,6.0,19.0,1,3.0,Medium,2024-05-26
2369,40,Female,Marketing,MKT-04,Brand Manager,2,Bachelor's,5594,7190,32,262,5,3,0,3 - High,3,No,No,4.0,34.0,3,3.0,High,09/22/2024
2370,41,Female,Engineering,ENG-02,Staff Engineer,3,Bachelor's,9583,12832,55,439,0,0,0,3 - High,3,No,No,11.0,43.0,2,4.0,Very High,03/28/2025
2371,60,Female,Engineering,ENG-02,Senior Engineer,3,High School,8985,10678,52,411,27,10,2,2 - Medium,4,No,No,13.0,17.0,0,5.0,Very High,2022-03-23
2372,38,Male,Operations,OPS-06,Facilities Manager,3,Master's,8207,10437,47,376,13,8,2,1 - Low,3,No,No,2.0,23.0,0,2.0,Very High,2022-12-14
2373,39,Male,Finance,FIN-05,Controller,2,Bachelor's,8212,9105,48,377,10,8,3,4 - Very High,4,No,No,2.0,21.0,2,4.0,High,03/21/2021
2374,25,Non-Binary,Engineering,ENG-02,Senior Engineer,5,Bachelor's,13424,16559,76,607,4,4,3,3 - High,3,Yes,Yes,5.0,39.0,0,4.0,High,2021-11-10
2375,35,Female,Operations,OPS-06,Facilities Manager,2,High School,5588,6348,32,259,9,8,7,2 - Medium,3,Yes,Yes,10.0,22.0,0,3.0,High,2017-01-16
2376,28,Male,Human Resources,HR-01,Benefits Specialist,2,Master's,6147,7684,36,295,2,2,2,3 - High,3,No,No,5.0,26.0,0,3.0,Medium,11/14/2022
2377,41,Female,Operations,OPS-06,Facilities Manager,1,Master's,4499,6320,26,210,5,0,0,2 - Medium,4,Yes,No,7.0,30.0,1,2.0,Very High,07/02/2024
2378,41,Male,Human Resources,HR-01,HR Manager,3,Bachelor's,7215,9992,43,354,1,0,0,4 - Very High,4,No,no,13.0,24.0,3,3.0,Very High,09/07/2024
2379,33,Male,Engineering,ENG-02,ML Engineer,3,Bachelor's,10412,13524,59,469,5,1,0,3 - High,3,No,No,5.0,33.0,0,4.0,Very High,02/21/2024
2380,32,Female,Sales,SAL-03,Business Development Rep,2,Bachelor's,5050,5662,29,237,5,3,0,3 - High,3,No,No,10.0,31.0,0,3.0,High,09/11/2024
2381,46,Female,Marketing,MKT-04,Growth Analyst,1,Bachelor's,4867,5810,29,231,23,23,7,2 - Medium,4,No,Yes,3.0,14.0,1,3.0,medium,2017-12-26
2382,31,Female,Operations,OPS-06,Logistics Coordinator,1,Bachelor's,4325,5024,25,199,8,0,0,4 - Very High,3,No,No,3.0,35.0,0,2.0,High,2024-11-23
2383,31,Female,Human Resources,HR-01,HR Director,5,Master's,12729,14326,73,577,3,2,2,4 - Very High,3,No,No,13.0,48.0,0,,Very High,2022-09-28
2384,32,Male,Finance,FIN-05,Tax Specialist,1,High School,4545,5946,27,221,2,2,2,3 - High,2,No,No,3.0,19.0,2,3.0,Very High,12/23/2022
2385,45,Male,Operations,OPS-06,Logistics Coordinator,3,Bachelor's,6397,8655,36,293,7,7,3,3 - High,3,No,No,7.0,29.0,4,3.0,Very High,2021-01-29
2386,28,Non-Binary,Human Resources,HR-01,HR Coordinator,4,Bachelor's,6142,7001,35,277,1,1,0,4 - Very High,4,No,No,6.0,33.0,1,4.0,High,2024-05-18
2387,48,Female,Marketing,MKT-04,Growth Analyst,5,Bachelor's,13979,17610,81,635,21,20,14,2 - Medium,4,Yes,No,7.0,,2,3.0,High,07/02/2010
2388,30,Male,Marketing,MKT-04,Growth Analyst,3,Bachelor's,6689,7890,38,299,1,1,1,4 - Very High,4,No,No,5.0,36.0,2,3.0,High,11/02/2023
2389,37,Male,Engineering,ENG-02,Backend Developer,4,Bachelor's,10137,13210,59,471,14,7,1,4 - Very High,3,No,No,8.0,11.0,1,4.0,High,09/18/2023
2390,40,Female,Engineering,ENG-02,Software Engineer,1,Master's,6290,7435,37,294,7,4,2,4 - Very High,4,Yes,No,5.0,28.0,0,3.0,Medium,2022-03-29
2391,46,Male,Operations,OPS-06,Facilities Manager,3,Master's,8533,11396,49,397,12,10,2,2 - Medium,3,No,No,12.0,40.0,0,2.0,High,2022-11-19
2392,32,Male,Operations,OPS-06,Process Engineer,2,Bachelor's,6004,7308,34,273,2,1,0,3 - High,1,No,No,5.0,28.0,1,3.0,Very High,2024-09-12
2393,27,Male,Operations,OPS-06,Operations Analyst,3,Master's,7985,10309,47,373,5,2,0,3 - High,2,No,No,14.0,48.0,1,3.0,Very High,2024-10-08
2394,49,Female,Sales,SAL-03,Sales Director,2,Bachelor's,7480,8499,42,343,22,21,11,4 - Very High,3,No,No,10.0,33.0,0,3.0,Very High,2013-03-14
2395,33,Male,Engineering,ENG-02,QA Engineer,1,Master's,5592,7046,33,263,3,2,1,3 - High,4,No,No,6.0,31.0,2,4.0,High,2023-10-22
2396,32,Female,Finance,FIN-05,Controller,2,Master's,7053,9165,41,329,5,5,5,2 - Medium,2,No,No,10.0,32.0,0,,Very High,2019-03-14
2397,23,Male,Marketing,MKT-04,Brand Manager,1,High School,4799,5691,28,230,3,2,2,4 - Very High,3,No,No,10.0,23.0,0,3.0,Very High,2022-05-19
2398,38,Female,Finance,FIN-05,Financial Analyst,3,Master's,7704,9737,45,366,9,4,0,4 - Very High,2,No,No,7.0,15.0,0,5.0,Very High,2024-07-14
2399,42,Male,Operations,OPS-06,Supply Chain Analyst,3,Master's,6954,9156,41,335,14,8,5,3 - High,3,No,No,5.0,32.0,2,1.0,Very High,2019-11-08
2400,21,Female,Sales,SAL-03,Business Development Rep,4,Bachelor's,9869,13451,57,456,2,1,1,4 - Very High,4,No,Yes,7.0,37.0,0,4.0,High,2023-03-26
2401,40,Male,Engineering,ENG-02,Engineering Manager,3,Bachelor's,9675,12451,56,459,14,8,8,4 - Very High,3,No,No,12.0,27.0,0,4.0,Very High,2016-11-01
2402,36,Male,Operations,OPS-06,Supply Chain Analyst,3,Master's,7392,9932,42,335,10,5,1,2 - Medium,3,No,No,5.0,19.0,0,,High,06/03/2023
2403,28,Non-Binary,Marketing,MKT-04,Marketing Analyst,1,Bachelor's,4220,5032,25,202,2,2,1,4 - Very High,3,No,No,10.0,29.0,1,3.0,Medium,2023-03-27
2404,42,Female,Operations,OPS-06,Facilities Manager,1,Bachelor's,5268,6526,30,241,21,7,7,4 - Very High,3,No,No,13.0,11.0,1,,High,2017-10-17
2405,37,Male,Sales,SAL-03,Account Executive,2,Bachelor's,5866,7415,35,279,7,1,1,3 - High,3,No,Yes,10.0,36.0,1,5.0,Medium,01/20/2023
2406,32,Female,Sales,SAL-03,Senior Sales Rep,1,High School,5002,6911,29,230,2,2,2,3 - High,3,No,No,13.0,16.0,3,3.0,Medium,2022-03-27
2407,34,Male,Marketing,MKT-04,Growth Analyst,3,High School,6591,7727,38,311,0,0,0,3 - High,2,No,No,3.0,24.0,0,,Very High,2024-04-18
2408,29,Male,Engineering,ENG-02,DevOps Engineer,3,Master's,10661,12271,63,512,4,0,0,3 - High,2,No,Yes,17.0,40.0,0,4.0,High,2024-07-15
2409,29,Female,Sales,SAL-03,Sales Rep,1,Bachelor's,4377,6010,25,199,0,0,0,3 - High,3,No,Yes,30.0,24.0,0,3.0,Medium,2024-06-03
2410,38,Female,Engineering,ENG-02,DevOps Engineer,1,Bachelor's,6774,8138,39,320,9,7,5,3 - High,3,No,Yes,5.0,18.0,0,3.0,Low,2019-06-09
2411,37,Female,Engineering,ENG-02,Staff Engineer,2,Master's,7312,8704,42,333,2,2,1,4 - Very High,3,No,No,6.0,33.0,3,2.0,Medium,2023-12-26
2412,27,Female,Engineering,ENG-02,Software Engineer,1,Bachelor's,6253,7421,36,294,4,1,1,3 - High,2,No,No,9.0,1.0,0,2.0,Medium,2023-10-05
2413,35,Female,Operations,OPS-06,Logistics Coordinator,1,Bachelor's,4227,4927,25,196,6,4,2,1 - Low,1,No,Yes,13.0,22.0,2,2.0,High,01/31/2022
2414,35,Male,Operations,OPS-06,Operations Manager,1,Bachelor's,5189,7146,30,244,11,9,8,3 - High,3,No,No,9.0,27.0,0,3.0,Very High,2016-05-11
2415,37,Male,Human Resources,HR-01,HR Manager,1,High School,4123,5484,24,197,2,0,0,3 - High,3,No,Yes,13.0,26.0,0,3.0,High,2024-06-05
2416,32,Female,Sales,SAL-03,Account Executive,2,Bachelor's,5799,6818,33,265,5,5,1,4 - Very High,4,No,No,18.0,22.0,0,4.0,Very High,03/11/2023
